timestamp, name, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/06/12 11:53:31.214, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:33.214, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:35.215, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:37.215, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:39.215, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:41.215, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:43.216, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:45.216, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:47.216, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:49.216, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:51.216, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:53.217, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:55.217, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:57.217, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:53:59.217, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:01.218, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:03.218, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:05.218, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:07.219, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:09.219, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:11.219, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:13.219, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:15.220, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:17.220, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:19.220, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:21.220, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:23.221, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:25.221, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:27.221, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:29.221, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:31.222, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:33.222, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:35.222, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:37.222, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:39.222, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:41.223, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:43.223, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:45.223, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:47.223, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:49.224, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:51.224, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:53.224, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:55.224, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:57.225, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:54:59.225, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:01.225, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:03.225, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:05.226, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:07.226, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:09.226, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:11.226, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:13.227, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:15.227, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:17.227, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:19.227, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:21.227, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:23.228, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:25.228, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:27.228, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:29.228, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:31.229, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:33.229, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:35.229, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:37.229, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:39.230, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:41.230, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:43.230, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:45.230, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:47.231, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:49.231, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:51.231, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:53.231, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:55.232, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:57.232, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:55:59.232, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:01.232, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:03.232, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:05.233, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:07.233, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:09.233, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:11.233, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:13.234, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:15.234, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:17.234, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:19.234, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:21.235, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:23.235, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:25.235, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:27.235, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:29.236, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:31.236, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:33.236, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:35.236, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:37.236, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:39.237, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:41.237, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:43.237, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:45.237, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:47.238, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:49.238, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:51.238, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:53.238, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:55.239, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:57.239, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:56:59.239, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:01.239, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:03.240, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:05.240, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:07.240, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:09.240, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:11.240, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:13.241, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:15.241, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:17.241, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:19.241, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:21.242, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:23.242, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:25.242, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:27.242, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:29.243, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:31.243, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:33.243, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:35.243, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:37.244, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:39.244, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:41.244, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:43.244, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:45.245, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:47.245, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:49.245, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:51.245, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:53.246, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:55.246, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:57.246, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:57:59.246, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:58:01.247, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:58:03.247, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:58:05.247, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:58:07.247, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:09.248, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 26
2025/06/12 11:58:11.248, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:13.248, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:15.248, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:17.249, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:19.249, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:21.249, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:23.249, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:25.250, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:27.250, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:29.250, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:31.250, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:33.251, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:35.251, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:37.251, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:39.251, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:41.252, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:43.252, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:45.252, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:47.252, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:49.253, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:51.253, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:53.253, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:55.253, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:57.254, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:58:59.254, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:01.254, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:03.254, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:05.255, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:07.255, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:09.255, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:11.255, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:13.256, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:15.256, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:17.256, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:19.256, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:21.257, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:23.257, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:25.257, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:27.257, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:29.257, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:31.258, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:33.258, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:35.258, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:37.258, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:39.259, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:41.259, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:43.259, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:45.259, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:47.260, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:49.260, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:51.260, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:53.260, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:55.261, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:57.261, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 11:59:59.261, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:01.261, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:03.262, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:05.262, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:07.262, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:09.262, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:11.263, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:13.263, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:15.263, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:17.263, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:19.264, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:21.264, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:23.264, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:25.264, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:27.265, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:29.265, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:31.265, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:33.265, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:35.266, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:37.266, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:39.266, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:41.266, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:43.267, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:45.267, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:47.267, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:49.267, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:51.268, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:53.268, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:55.268, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:57.268, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:00:59.268, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:01.269, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:03.269, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:05.269, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:07.269, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:09.270, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:11.270, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:13.270, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:15.270, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:17.271, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:19.271, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:21.271, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:23.271, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:25.272, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:27.272, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:29.272, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:31.272, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:33.273, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:35.273, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:37.273, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:39.274, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:41.274, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:43.274, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:45.274, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:47.275, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:49.275, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:51.275, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:53.275, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:55.276, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:57.276, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:01:59.276, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:01.276, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:03.277, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:05.277, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:07.277, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:09.277, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:11.278, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:13.278, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:15.278, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:17.278, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:19.279, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:21.279, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:23.279, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:25.279, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:27.280, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:29.280, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:31.280, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:33.280, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:35.281, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:37.281, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:39.281, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:41.281, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:43.281, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:45.282, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:47.282, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:49.282, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:51.282, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:53.283, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:55.283, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:57.283, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:02:59.283, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:01.284, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:03.284, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:05.284, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:07.284, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:09.285, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:11.285, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:13.285, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:15.285, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:17.286, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:19.286, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:21.286, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:23.286, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:25.287, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:27.287, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:29.287, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:31.287, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:33.288, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
2025/06/12 12:03:35.288, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 27
