index,filename,atom_count,iou,dice,planarity_pca,planarity_rms,rmsd
63,189249,tensor(16),0.5761707425117493,0.731101930141449,99.9999819618678,99.95752867383729,0.0013154919357758264
64,18982,tensor(18),0.5274616479873657,0.6906381845474243,99.99999926780798,99.99144317794294,0.000232867280626289
65,1923,tensor(18),0.7217695116996765,0.8384042978286743,99.99999872614687,99.9887134897167,0.00030197165320921296
66,192821,tensor(16),0.7730923891067505,0.8720271587371826,99.99999236110642,99.97236145053992,0.000687589263124235
67,197848,tensor(14),0.2933104634284973,0.45358091592788696,99.99987859223427,99.88981474094179,0.0028530284759451974
68,200087,tensor(22),0.6419253349304199,0.7819178104400635,99.99999972707246,99.99477575336464,0.00015743310197545568
69,201040,tensor(14),0.8140077590942383,0.8974689245223999,99.99999752547797,99.98426938620362,0.00037445981142897246
70,205365,tensor(19),0.49882131814956665,0.6656181216239929,99.99938801024756,99.75261497665248,0.007703027003421553
71,207893,tensor(27),0.5748031735420227,0.7300000190734863,99.99964545281658,99.81170543277439,0.007339289039357418
72,214301,tensor(18),0.5062695741653442,0.6722164154052734,99.99994578623658,99.92636998382886,0.002235778251774749
73,214615,tensor(18),0.7256484031677246,0.8410153388977051,99.99999935192322,99.99194967837215,0.0002262004374800568
74,21631,tensor(17),0.6695352792739868,0.8020618557929993,99.99979251731493,99.85595725788819,0.003721427877892605
75,21860,tensor(18),0.7293233275413513,0.843478262424469,99.9999610905936,99.93762258297345,0.0016752584523426312
76,222706,tensor(28),0.24716980755329132,0.3963691294193268,99.99969082886011,99.82416709757138,0.007432906697195237
77,22523,tensor(18),0.7439811825752258,0.8531986474990845,99.9999495690803,99.92898525143423,0.0019234874530751757
78,227,tensor(17),0.6650998592376709,0.798870861530304,99.98024536467416,98.5943493124867,0.03556297038018754
79,228825,tensor(16),0.5800354480743408,0.7342056035995483,99.99999940806059,99.99230624008763,0.0001975058055593014
80,231378,tensor(20),0.656000018119812,0.7922705411911011,99.99999396355602,99.97543082351109,0.0006832965961362164
81,23905,tensor(17),0.6301843523979187,0.7731449007987976,99.98865105227965,98.93462514330929,0.029818447617605482
82,239360,tensor(16),0.7362565398216248,0.848096489906311,99.99990893585844,99.90457242301356,0.002656424294375666
83,243453,tensor(18),0.571499764919281,0.7273303866386414,99.9996792587,99.82090719479677,0.005624560712127715
84,24530,tensor(4),0.47865167260169983,0.6474164128303528,100.00000000000001,100.0,0.0
85,247394,tensor(19),0.6410256624221802,0.78125,99.99992498447308,99.91338846313188,0.0029942148129725944
86,247824,tensor(18),0.6995956301689148,0.8232495188713074,99.99999552628437,99.97884883967716,0.0006478803378666641
87,27488,tensor(10),0.5482695698738098,0.7082353234291077,99.99999478730919,99.9771686814331,0.0004655180268629233
88,277,tensor(7),0.7382039427757263,0.8493870496749878,99.99999993646438,99.99747937266342,3.808023984435484e-05
89,27814,tensor(15),0.5626874566078186,0.7201535701751709,99.99976239124793,99.84585418700226,0.00369526652185995
90,307,tensor(18),0.6835585832595825,0.8120401501655579,99.999999887411,99.99664457141745,9.620035771024408e-05
91,36328,tensor(17),0.727770984172821,0.8424391746520996,99.99989517774333,99.89761720527434,0.0027976965951872807
92,37987,tensor(9),0.595652163028717,0.7465940117835999,99.99994615607291,99.92662155897195,0.0014254015749580564
93,38028,tensor(19),0.08969155699014664,0.16461825370788574,99.9929171958098,99.15837621903279,0.024721232015846913
94,40452,tensor(9),0.3938294053077698,0.5651041865348816,99.99996426969427,99.94022515706087,0.0011265931347271784
95,43157,tensor(14),0.675305962562561,0.8061882257461548,99.99999713678397,99.9830789595222,0.0004240089910720584
96,59730,tensor(30),0.6222076416015625,0.7671121954917908,99.99985993014495,99.88164880598846,0.004410954091531107
97,6043,tensor(15),0.6483079195022583,0.7866344451904297,99.99999989118909,99.99670135017537,7.941775348742071e-05
98,6108,tensor(17),0.8221649527549744,0.9024045467376709,99.99999863202412,99.98830394978376,0.00031720214388878965
99,61208,tensor(12),0.5463678240776062,0.7066466808319092,99.99999695282497,99.98254384028907,0.00040761048873344703
100,62372,tensor(10),0.6233140826225281,0.7679525017738342,99.99991985615976,99.91047687200272,0.0017606508051939672
101,66921,tensor(14),0.597004771232605,0.7476555705070496,99.9999361331812,99.92008325606741,0.0018851539821886113
102,67126,tensor(10),0.6565557718276978,0.7926757335662842,99.99998819800848,99.9656459712473,0.0006411615909874028
