timestamp, name, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/06/12 01:31:42.482, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:44.482, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:46.482, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:48.482, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:50.483, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:52.483, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:54.483, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:31:56.484, NVIDIA A100-SXM4-80GB, 16 %, 7 %, 30
2025/06/12 01:31:58.484, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:32:00.484, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:32:02.484, NVIDIA A100-SXM4-80GB, 38 %, 0 %, 30
2025/06/12 01:32:04.485, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:32:06.485, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:32:08.485, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:32:10.485, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:32:12.486, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:32:14.486, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:32:16.486, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:32:18.487, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:20.487, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:22.487, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:24.487, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:26.488, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:28.488, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:30.488, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:32.488, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:34.489, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:36.489, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:38.489, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:40.490, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:42.490, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:44.490, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:46.490, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:48.491, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:50.491, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:52.491, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:54.492, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:56.492, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:32:58.492, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:00.492, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:02.493, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:04.493, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:06.493, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:08.494, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:10.494, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:12.494, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:14.494, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:16.495, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:18.495, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:20.495, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:22.496, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:24.496, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:26.496, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:28.496, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:30.497, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:32.497, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:34.497, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:36.497, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:38.498, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:40.498, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:42.498, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:44.498, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:46.499, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:48.499, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:50.499, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:33:52.499, NVIDIA A100-SXM4-80GB, 33 %, 25 %, 31
2025/06/12 01:33:54.500, NVIDIA A100-SXM4-80GB, 43 %, 1 %, 30
2025/06/12 01:33:56.500, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:33:58.500, NVIDIA A100-SXM4-80GB, 88 %, 30 %, 31
2025/06/12 01:34:00.500, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:34:02.501, NVIDIA A100-SXM4-80GB, 42 %, 1 %, 30
2025/06/12 01:34:04.501, NVIDIA A100-SXM4-80GB, 28 %, 0 %, 30
2025/06/12 01:34:06.501, NVIDIA A100-SXM4-80GB, 28 %, 0 %, 30
2025/06/12 01:34:08.501, NVIDIA A100-SXM4-80GB, 30 %, 0 %, 30
2025/06/12 01:34:10.502, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:34:12.502, NVIDIA A100-SXM4-80GB, 52 %, 1 %, 30
2025/06/12 01:34:14.502, NVIDIA A100-SXM4-80GB, 26 %, 0 %, 30
2025/06/12 01:34:16.502, NVIDIA A100-SXM4-80GB, 21 %, 0 %, 30
2025/06/12 01:34:18.503, NVIDIA A100-SXM4-80GB, 25 %, 0 %, 30
2025/06/12 01:34:20.503, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:34:22.503, NVIDIA A100-SXM4-80GB, 47 %, 1 %, 30
2025/06/12 01:34:24.503, NVIDIA A100-SXM4-80GB, 21 %, 0 %, 30
2025/06/12 01:34:26.504, NVIDIA A100-SXM4-80GB, 19 %, 0 %, 30
2025/06/12 01:34:28.504, NVIDIA A100-SXM4-80GB, 17 %, 0 %, 30
2025/06/12 01:34:30.504, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:34:32.504, NVIDIA A100-SXM4-80GB, 52 %, 1 %, 30
2025/06/12 01:34:34.505, NVIDIA A100-SXM4-80GB, 24 %, 0 %, 30
2025/06/12 01:34:36.505, NVIDIA A100-SXM4-80GB, 32 %, 0 %, 30
2025/06/12 01:34:38.505, NVIDIA A100-SXM4-80GB, 30 %, 0 %, 29
2025/06/12 01:34:40.505, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:34:42.506, NVIDIA A100-SXM4-80GB, 84 %, 26 %, 35
2025/06/12 01:34:44.506, NVIDIA A100-SXM4-80GB, 29 %, 0 %, 30
2025/06/12 01:34:46.506, NVIDIA A100-SXM4-80GB, 36 %, 0 %, 30
2025/06/12 01:34:48.507, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:34:50.507, NVIDIA A100-SXM4-80GB, 43 %, 1 %, 30
2025/06/12 01:34:52.507, NVIDIA A100-SXM4-80GB, 62 %, 1 %, 30
2025/06/12 01:34:54.507, NVIDIA A100-SXM4-80GB, 23 %, 0 %, 30
2025/06/12 01:34:56.507, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:34:58.508, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:00.508, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:02.508, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:04.509, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:06.509, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:08.509, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:10.509, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:12.510, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:14.510, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:16.510, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:18.510, NVIDIA A100-SXM4-80GB, 90 %, 26 %, 35
2025/06/12 01:35:20.511, NVIDIA A100-SXM4-80GB, 29 %, 0 %, 30
2025/06/12 01:35:22.511, NVIDIA A100-SXM4-80GB, 45 %, 0 %, 30
2025/06/12 01:35:24.511, NVIDIA A100-SXM4-80GB, 53 %, 0 %, 30
2025/06/12 01:35:26.512, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:35:28.512, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:35:30.512, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:32.512, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:34.513, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:36.513, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:38.513, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:40.513, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:42.514, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:44.514, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:46.514, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:48.514, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:50.515, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:52.515, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:54.515, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:56.515, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:35:58.516, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:00.516, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:02.516, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:04.516, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:06.517, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:08.517, NVIDIA A100-SXM4-80GB, 48 %, 1 %, 30
2025/06/12 01:36:10.517, NVIDIA A100-SXM4-80GB, 35 %, 1 %, 30
2025/06/12 01:36:12.517, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:36:14.518, NVIDIA A100-SXM4-80GB, 35 %, 1 %, 30
2025/06/12 01:36:16.518, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:36:18.518, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:36:20.518, NVIDIA A100-SXM4-80GB, 36 %, 1 %, 30
2025/06/12 01:36:22.519, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:36:24.519, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:36:26.519, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:36:28.520, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 30
2025/06/12 01:36:30.520, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:32.520, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:34.520, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:36.521, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:38.521, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:40.521, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:42.521, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:44.522, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:46.522, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:48.523, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:50.523, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
